time_sec,cpu_percent,memory_mb
0.03,4.90,968.89
0.11,5.20,968.89
0.21,5.00,968.89
0.31,4.80,968.89
0.41,5.30,968.89
0.51,4.80,968.89
0.61,5.50,968.89
0.71,5.00,968.89
0.81,5.20,968.89
0.91,5.00,968.89
1.01,4.80,968.89
1.11,5.00,968.89
1.21,5.00,968.89
1.31,5.00,968.89
1.41,5.20,968.89
1.51,5.00,968.89
1.61,4.80,968.89
1.71,5.00,968.89
1.81,5.00,968.89
1.91,5.00,968.89
2.01,5.20,968.89
2.11,5.00,968.89
2.21,5.00,968.89
2.31,4.70,968.89
2.41,5.00,968.89
2.51,5.00,968.89
2.61,5.00,968.89
2.71,5.00,968.89
2.81,5.20,968.89
2.91,5.00,968.89
3.01,4.80,968.89
3.11,5.00,968.89
3.21,5.00,968.89
3.31,5.00,968.89
3.41,5.00,968.89
3.51,5.30,968.89
3.61,4.80,968.89
3.71,5.20,968.89
3.81,5.00,968.89
3.91,5.00,968.89
4.01,4.80,968.89
4.11,5.00,968.89
4.21,5.20,968.89
4.31,5.00,968.89
4.41,5.00,968.89
4.51,5.00,968.89
4.61,5.00,968.89
4.71,5.00,968.89
4.81,5.00,968.89
4.91,5.00,968.89
5.01,5.00,968.89
5.11,5.00,968.89
5.21,5.00,968.89
5.31,5.00,968.89
5.41,5.00,968.89
5.51,5.00,968.89
5.61,5.00,968.89
5.71,5.00,968.89
5.81,5.00,968.89
5.91,5.00,968.89
6.01,5.00,968.89
6.11,5.00,968.89
6.21,5.00,968.89
6.31,5.00,968.89
6.41,5.00,968.89
6.51,5.00,968.89
6.61,5.00,968.89
6.71,5.00,968.89
6.81,5.00,968.89
6.91,5.00,968.89
7.01,5.00,968.89
7.11,5.00,968.89
7.21,5.00,968.89
7.31,5.00,968.89
7.41,5.00,968.89
7.51,5.00,968.89
7.61,4.50,968.89
7.71,5.00,968.89
7.81,5.00,968.89
7.91,5.00,968.89
8.01,5.00,968.89
8.11,5.00,968.89
8.21,5.00,968.89
8.31,5.00,968.89
8.41,5.00,968.89
8.51,5.00,968.89
8.61,5.00,968.89
8.71,5.00,968.89
8.81,5.00,968.89
8.91,5.00,968.89
9.01,5.00,968.89
9.11,5.00,968.89
9.21,5.00,968.89
9.31,5.00,968.89
9.41,5.00,968.89
9.51,5.00,968.89
9.61,5.00,968.89
9.71,5.00,968.89
9.81,5.00,968.89
9.91,5.00,968.89
10.01,5.00,968.89
10.11,5.00,968.89
10.21,5.00,968.89
10.31,5.00,968.89
10.41,5.00,968.89
10.51,5.00,968.89
10.61,5.00,968.89
10.71,5.00,968.89
10.81,5.00,968.89
10.91,5.00,968.89
11.01,5.00,968.89
11.11,5.00,968.89
11.21,5.00,968.89
11.31,5.00,968.89
11.41,5.00,968.89
11.51,5.00,968.89
11.61,5.00,968.89
11.71,5.00,968.89
11.81,5.00,968.89
11.91,5.00,968.89
12.01,5.00,968.89
12.11,5.00,968.89
12.21,5.00,968.89
12.31,5.00,968.89
12.41,5.00,968.89
12.51,5.00,968.89
12.61,5.00,968.89
12.71,5.00,968.89
12.81,5.00,968.89
12.91,5.00,968.89
13.01,5.00,968.89
13.11,5.00,968.89
13.21,5.00,968.89
13.31,5.00,968.89
13.41,5.00,968.89
13.51,5.00,968.89
13.61,5.00,968.89
13.71,5.00,968.89
13.81,5.00,968.89
13.91,5.00,968.89
14.01,5.00,968.89
14.11,5.00,968.89
14.21,5.00,968.89
14.31,5.00,968.89
14.41,5.00,968.89
14.51,5.00,968.89
14.61,5.00,968.89
14.71,5.00,968.89
14.81,5.00,968.89
14.91,5.00,968.89
15.01,5.50,968.89
15.11,5.00,968.89
15.21,5.00,968.89
15.31,5.00,968.89
15.41,5.00,968.89
15.51,5.00,968.89
15.61,5.00,968.89
15.71,5.00,968.89
15.81,5.00,968.89
15.91,5.00,968.89
16.01,5.00,968.89
16.11,5.00,968.89
16.21,5.00,968.89
16.31,5.00,968.89
16.41,5.00,968.89
16.51,5.00,968.89
16.61,5.00,968.89
16.71,5.00,968.89
16.81,5.00,968.89
16.91,5.00,968.89
17.01,5.00,968.89
17.11,5.00,968.89
17.21,5.00,968.89
17.31,5.00,968.89
17.41,5.00,968.89
17.51,5.00,968.89
17.61,5.00,968.89
17.71,5.00,968.89
17.81,5.00,968.89
17.91,5.00,968.89
18.01,5.00,968.89
18.11,5.00,968.89
18.21,5.00,968.89
18.31,5.00,968.89
18.41,5.00,968.89
18.51,5.00,968.89
18.61,5.00,968.89
18.71,5.00,968.89
18.81,5.00,968.89
18.91,5.00,968.89
19.01,5.00,968.89
19.11,5.00,968.89
19.21,5.00,968.89
19.31,5.00,968.89
19.41,5.00,968.89
19.51,5.00,968.89
19.61,5.00,968.89
19.71,5.00,968.89
19.81,5.00,968.89
19.91,5.00,968.89
20.01,5.00,968.89
20.11,5.00,968.89
20.21,5.00,968.89
20.31,5.00,968.89
20.41,5.00,968.89
20.51,5.00,968.89
20.61,5.00,968.89
20.71,5.00,968.89
20.81,5.00,968.89
20.91,5.00,968.89
21.01,5.00,968.89
21.11,5.00,968.89
21.21,5.00,968.89
21.31,5.00,968.89
21.41,5.00,968.89
21.51,5.00,968.89
21.61,5.00,968.89
21.71,5.00,968.89
21.81,5.00,968.89
21.91,5.00,968.89
22.01,5.00,968.89
22.11,5.00,968.89
22.21,5.00,968.89
22.31,5.00,968.89
22.41,5.00,968.89
22.51,5.00,968.89
22.61,5.00,968.89
22.71,5.00,968.89
22.81,5.00,968.89
22.91,5.00,968.89
23.01,5.00,968.89
23.11,5.00,968.89
23.21,5.00,968.89
23.31,5.00,968.89
23.41,5.00,968.89
23.51,5.00,968.89
23.61,5.00,968.89
23.71,5.00,968.89
23.81,5.00,968.89
23.91,5.00,968.89
24.01,5.00,968.89
24.11,5.00,968.89
24.21,5.00,968.89
24.31,5.00,968.89
24.41,5.00,968.89
24.51,5.00,968.89
24.61,5.00,968.89
24.71,5.00,968.89
24.81,5.00,968.89
24.91,5.00,968.89
25.01,5.00,968.89
25.11,5.00,968.89
25.21,5.00,968.89
25.31,5.00,968.89
25.41,5.00,968.89
25.51,5.00,968.89
25.61,5.00,968.89
25.71,5.00,968.89
25.81,5.00,968.89
25.91,5.00,968.89
26.01,5.00,968.89
26.11,5.00,968.89
26.21,5.00,968.89
26.31,5.00,968.89
26.41,5.00,968.89
26.51,5.00,968.89
26.61,5.00,968.89
26.71,5.00,968.89
26.81,5.50,968.89
26.91,5.00,968.89
27.01,5.00,968.89
27.11,5.00,968.89
27.21,5.00,968.89
27.31,5.00,968.89
27.41,5.00,968.89
27.51,5.00,968.89
27.61,5.00,968.89
27.71,5.00,968.89
27.81,5.00,968.89
27.91,5.00,968.89
28.01,5.00,968.89
28.11,5.00,968.89
28.21,5.00,968.89
28.31,5.00,968.89
28.41,5.00,968.89
28.51,5.00,968.89
28.61,5.00,968.89
