time_sec,cpu_percent,memory_mb
92.91,0.00,4920.37
93.00,5.30,4948.21
93.10,5.00,4978.21
93.20,5.00,5006.21
93.30,5.00,5036.21
93.40,5.00,5064.21
93.50,5.00,5094.21
93.60,5.00,5122.21
93.70,5.00,5152.21
93.80,5.00,5180.21
93.90,5.00,5210.21
94.00,5.00,5238.21
94.10,5.00,5268.21
94.20,5.00,5298.21
94.30,5.00,5326.21
94.40,5.00,5356.21
94.50,5.00,5384.21
94.60,5.00,5414.21
94.70,5.00,5442.21
94.80,5.00,5472.21
94.90,5.00,5500.21
95.00,5.00,5530.21
95.10,5.00,5558.21
95.20,5.00,5588.21
95.30,5.00,5616.21
95.40,5.00,5646.21
95.50,5.50,5674.21
95.60,4.50,5704.21
95.70,5.00,5732.21
95.80,5.50,5760.21
95.90,5.50,5790.21
96.00,4.50,5818.21
96.10,5.00,5848.21
96.21,5.20,2060.13
96.30,4.80,2703.19
96.40,5.50,3395.19
96.50,4.50,4087.19
96.60,5.50,4779.19
96.70,5.00,5471.19
96.80,5.00,6163.19
96.90,4.50,6853.19
97.00,5.00,7543.19
97.10,5.00,8235.19
97.20,5.00,8927.19
97.30,5.00,9619.19
97.40,5.50,9142.92
97.50,5.00,9616.92
97.60,4.50,10090.92
97.70,5.50,10564.92
97.80,4.50,11040.92
97.90,5.00,11516.92
98.00,5.50,11992.92
98.10,4.50,12468.92
98.20,5.50,12944.92
98.30,4.50,13418.92
98.40,5.50,13894.92
98.50,4.50,14370.92
98.60,5.50,14846.92
98.70,4.50,15322.92
98.80,5.00,15796.92
98.90,5.50,16274.92
99.00,4.50,16694.32
99.10,5.00,17110.32
99.20,5.00,17524.32
99.30,5.50,17938.32
99.40,5.00,18354.32
99.50,5.00,18768.32
99.60,4.50,19182.32
99.70,5.00,19598.32
99.80,5.00,20014.32
99.90,5.00,20430.32
100.00,5.00,20846.32
100.10,5.00,21262.32
100.20,5.50,21678.32
100.30,4.50,22092.32
100.40,5.00,22508.32
100.50,5.00,22926.32
100.60,5.00,23342.32
100.70,5.00,23758.32
100.80,5.00,16396.64
100.90,5.00,16591.17
101.00,5.00,16788.36
101.10,5.00,16986.48
101.20,5.00,17186.17
101.30,5.00,17385.86
101.40,5.00,17585.54
101.50,5.00,17784.45
101.60,5.00,17984.76
101.70,5.00,18183.51
101.80,5.00,18383.20
101.90,5.00,18585.07
102.00,5.00,18787.57
102.10,5.00,18990.86
102.20,5.00,19193.98
102.30,5.50,19397.11
102.40,4.50,19600.70
102.50,5.00,19803.04
102.60,5.00,20005.70
102.70,5.50,20209.14
102.80,4.50,20411.64
102.90,5.00,20614.61
103.00,5.00,20818.04
103.10,5.00,21021.48
103.20,5.00,21225.07
103.30,5.00,21427.73
103.40,5.00,21631.79
103.50,5.00,21835.70
103.60,5.00,22038.98
103.70,5.00,22242.42
103.80,5.00,22444.61
103.90,5.00,22645.86
104.00,5.00,22843.51
104.10,5.00,23040.86
104.20,5.00,23240.54
104.30,5.00,23441.64
104.40,5.00,23640.54
104.50,5.00,23836.95
104.60,5.00,24030.86
104.70,5.00,24238.04
104.80,5.00,24449.92
104.90,5.00,24661.79
105.00,5.00,24873.04
105.10,5.00,25085.23
105.20,5.00,25297.73
105.30,5.00,25507.89
105.40,5.00,25718.67
105.50,5.00,25929.76
105.60,5.00,26141.17
105.70,5.00,26351.01
105.80,5.00,26562.57
105.90,5.00,26772.73
106.00,5.00,26984.45
106.10,5.00,27195.70
106.20,5.00,27407.26
106.30,5.00,27619.45
106.40,5.00,27831.48
106.50,5.00,28043.04
106.60,5.00,28254.29
106.70,5.00,28465.86
106.80,5.00,28677.42
106.90,5.00,28888.20
107.00,5.00,29099.76
107.10,5.00,29311.48
107.20,5.00,29523.20
107.30,5.00,29734.76
107.40,5.00,29946.32
107.50,5.00,30157.42
107.60,5.00,30369.76
107.70,5.00,30581.64
107.80,5.00,30792.26
107.90,5.00,31003.82
108.00,5.00,31215.54
108.10,5.00,31427.11
108.20,5.00,31638.36
108.30,5.00,31846.64
108.40,5.00,32050.86
108.50,5.00,32255.70
108.60,5.00,32461.01
108.70,5.00,32664.61
108.80,5.00,32868.51
108.90,5.00,33072.26
109.00,5.00,33277.26
109.10,5.00,33481.79
109.20,5.00,33686.64
109.30,5.00,33891.48
109.40,5.00,34096.79
109.50,5.00,34302.26
109.60,5.00,34507.42
109.70,5.00,34712.57
109.80,5.00,34917.42
109.90,5.00,35121.95
110.00,5.00,35326.32
110.10,5.00,35530.70
110.20,5.00,35735.39
110.30,5.00,35940.23
110.40,5.00,36145.86
110.50,5.00,36351.17
110.60,5.00,36556.32
110.70,5.00,36761.48
110.80,5.00,36966.01
110.90,5.00,37170.54
111.00,5.00,37375.23
111.10,5.00,37579.92
111.20,5.00,37785.23
111.30,5.00,37990.23
111.40,5.00,38195.23
111.50,5.00,38400.39
111.60,5.00,38605.23
111.70,5.00,38810.54
111.80,5.00,39013.98
111.90,5.00,39218.82
112.00,5.00,39405.23
112.10,5.00,39405.23
112.20,5.00,39405.23
112.30,5.00,39405.23
112.40,5.00,39405.23
112.50,5.00,39405.23
112.60,5.00,39405.23
112.70,5.00,39405.23
112.80,5.00,39405.23
112.90,5.00,39405.23
113.00,5.00,39405.23
113.10,5.00,39405.23
113.20,5.00,39405.23
113.30,5.00,39405.23
113.40,5.00,39405.23
113.50,5.00,39405.23
113.60,5.00,39405.23
113.70,5.00,39405.23
113.80,5.00,39405.23
113.90,5.00,39405.23
114.00,5.00,39405.23
114.10,5.00,39405.23
114.20,5.00,39405.23
114.30,5.00,39405.23
114.40,5.00,39405.23
114.50,5.00,39405.23
114.60,5.00,39405.23
114.70,5.00,39405.23
114.80,5.00,39405.23
114.90,5.00,39405.23
115.00,5.00,39405.23
115.10,5.00,39405.23
115.20,5.00,39405.23
115.30,5.00,39405.23
115.40,5.00,39405.23
115.50,5.00,39405.23
115.60,5.00,39405.23
115.70,5.00,39405.23
115.80,5.00,39405.23
115.90,5.00,39405.23
116.00,5.00,39405.23
116.10,5.00,39405.23
116.20,5.00,39405.23
116.30,5.00,39405.23
116.40,5.00,39405.23
116.50,5.00,39405.23
116.60,5.00,39405.23
116.70,5.00,39405.23
116.80,5.00,39405.23
116.90,5.00,39405.23
117.00,5.00,39405.23
117.10,5.00,39405.23
117.20,5.00,39405.23
117.30,5.00,39405.23
117.40,5.00,39405.23
117.50,5.00,39405.23
117.60,5.00,39405.23
117.70,5.00,39405.23
117.80,5.00,39405.23
117.90,5.00,39405.23
118.00,5.00,39405.23
118.10,5.00,39405.23
118.20,5.00,39405.23
118.30,5.00,39405.23
118.40,5.00,39405.23
118.50,5.00,39405.23
118.60,5.00,39405.23
118.70,5.00,39405.23
118.80,5.00,39405.23
118.90,5.00,39405.23
119.00,5.00,39405.23
119.10,5.00,39405.23
119.20,5.00,39405.23
119.30,5.00,39405.23
119.40,5.00,39405.23
119.50,5.00,39405.23
119.60,5.00,39405.23
119.70,5.00,39405.23
119.80,5.00,39405.23
119.90,5.00,39405.23
120.00,5.00,39405.23
120.10,5.00,39405.23
120.20,5.00,39405.23
120.30,5.00,39405.23
120.40,5.00,39405.23
120.50,5.00,39405.23
120.60,5.00,39405.23
120.70,5.00,39405.23
120.80,5.00,39405.23
120.90,5.00,39405.23
121.00,5.00,39405.23
121.10,5.00,39405.23
121.20,5.00,39405.23
121.30,5.00,39405.23
121.40,5.00,39405.23
121.50,5.00,39405.23
121.60,5.00,39405.23
121.70,5.00,39405.23
121.80,5.00,39405.23
121.90,5.00,39405.23
122.00,5.00,39405.23
122.10,5.00,39405.23
122.20,5.00,39405.23
122.30,5.00,39405.23
122.40,5.00,39405.23
122.50,5.00,39405.23
122.60,5.00,39405.23
122.70,5.00,39405.23
122.80,5.00,39405.23
122.90,5.00,39405.23
123.00,5.00,39405.23
123.10,5.00,39405.23
123.20,5.00,39405.23
123.30,5.00,39405.23
123.40,5.00,39405.23
123.50,5.00,39405.23
123.60,5.00,39405.23
123.70,5.00,39405.23
123.80,5.00,39405.23
123.90,5.00,39405.23
124.00,5.00,39405.23
124.10,5.00,39405.23
124.20,5.00,39405.23
124.30,5.00,39405.23
124.40,5.00,39405.23
124.50,5.00,39405.23
124.60,5.00,39405.23
124.70,5.00,39405.23
124.80,5.00,39405.23
124.90,5.00,39405.23
125.00,5.00,39405.23
125.10,5.00,39405.23
125.20,5.00,39405.23
125.30,5.00,39405.23
125.40,5.00,39405.23
125.50,5.00,39405.23
125.60,5.00,39405.23
125.70,5.00,39405.23
125.80,5.00,39405.23
125.90,5.00,39405.23
126.00,5.00,39405.23
126.10,5.00,39405.23
126.20,5.00,39405.23
126.30,5.00,39405.23
126.40,5.00,39405.23
126.50,5.00,39405.23
126.60,5.00,39405.23
126.70,5.00,39405.23
126.80,5.00,39405.23
126.90,5.00,39405.23
127.00,5.00,39405.23
127.10,5.00,39405.23
127.20,5.00,39405.23
127.30,5.00,39405.23
127.40,5.00,39405.23
127.50,5.00,39405.23
127.60,5.00,39405.23
127.70,5.00,39405.23
127.80,5.00,39405.23
127.90,5.00,39405.23
128.00,5.00,39405.23
128.10,5.00,39405.23
128.20,5.00,39405.23
128.30,5.00,39405.23
128.40,5.00,39405.23
128.50,5.00,39405.23
128.60,5.00,39405.23
128.70,5.00,39405.23
128.80,5.00,39405.23
128.90,5.00,39405.23
129.00,5.00,39405.23
129.10,5.00,39405.23
129.20,5.00,39405.23
129.30,5.00,39405.23
129.40,5.00,39405.23
129.50,5.00,39405.23
129.60,5.00,39405.23
129.70,5.00,39405.23
129.80,5.00,39405.23
129.90,5.00,39405.23
130.00,5.00,39405.23
130.10,5.00,39405.23
130.20,5.00,39405.23
130.30,5.00,39405.23
130.40,5.00,39405.23
130.50,5.00,39405.23
130.60,5.00,39405.23
130.70,5.00,39405.23
130.80,5.00,39405.23
130.90,5.00,39405.23
131.00,5.00,39405.23
131.10,5.00,39405.23
131.20,5.00,39405.23
131.30,5.00,39405.23
131.40,5.00,39405.23
131.50,5.00,39405.23
131.60,5.00,39405.23
131.70,5.00,39405.23
131.80,5.00,39405.23
131.90,5.00,39405.23
132.00,5.00,39405.23
132.10,5.00,39405.23
132.20,5.00,39405.23
132.30,5.00,39405.23
132.40,5.00,39405.23
132.50,5.00,39405.23
132.60,5.00,39405.23
132.70,5.00,39405.23
132.80,5.00,39405.23
132.90,5.00,39405.23
133.00,5.00,39405.23
133.10,5.00,39405.23
133.20,5.00,39405.23
133.30,5.00,39405.23
133.40,5.00,39405.23
133.50,5.00,39405.23
133.60,5.00,39405.23
133.70,5.00,39405.23
133.80,5.00,39405.23
133.90,5.00,39405.23
134.00,5.00,38599.24
134.10,5.00,36374.62
134.20,5.00,34155.24
134.30,5.00,31942.33
134.40,5.00,32155.23
134.50,5.00,32639.23
134.60,5.00,33125.23
134.70,5.00,33609.23
134.80,5.00,34093.23
134.90,5.00,34579.23
135.00,5.50,35063.23
135.10,4.50,35549.23
135.20,5.00,36033.23
135.30,5.50,36519.23
135.40,5.00,37003.23
135.50,4.50,37489.23
135.60,5.00,37973.23
135.70,5.50,38459.23
135.80,4.50,38943.23
135.90,5.00,39291.59
136.00,5.00,37094.39
136.10,5.00,35010.83
136.20,5.00,32851.51
136.30,5.00,24144.30
136.40,5.50,24374.61
136.50,4.50,24605.86
136.60,5.00,24836.02
136.70,5.50,25066.02
136.80,5.00,25294.77
136.90,4.50,25523.52
137.00,5.50,25751.64
137.10,4.50,25980.23
137.20,5.00,26208.05
137.30,5.00,26436.17
137.40,5.00,26665.08
137.50,5.00,26894.45
137.60,5.00,27123.05
137.70,5.00,27350.70
137.80,5.00,27578.98
137.90,5.00,27807.73
138.00,5.00,28037.27
138.10,5.00,28265.70
138.20,5.00,28493.83
138.30,5.50,28721.17
138.40,4.50,28950.08
138.50,5.00,29178.67
138.60,5.50,29407.58
138.70,4.50,29636.02
138.80,5.50,29864.14
138.90,5.50,30092.73
139.00,5.00,30321.02
139.10,4.50,30548.52
139.20,5.50,30778.05
139.30,4.50,31006.33
139.40,5.00,31235.08
139.50,5.00,31463.83
139.60,5.00,31692.58
139.70,5.00,31906.48
139.80,5.50,32111.17
139.90,5.00,32317.27
140.00,5.00,32523.05
140.10,5.00,32728.67
140.20,5.00,32933.83
140.30,4.50,33138.52
140.40,5.50,33344.30
140.50,4.50,33550.70
140.60,5.00,33756.80
140.70,5.00,33962.89
140.80,5.50,34168.83
140.90,4.50,34373.98
141.00,5.00,34579.14
141.10,5.00,34785.08
141.20,5.00,34991.17
141.30,5.00,35196.17
141.40,5.00,35402.27
141.50,5.00,35607.73
141.60,5.00,35813.67
141.70,5.00,36019.77
141.80,5.00,36225.39
141.90,5.50,36430.39
142.00,5.00,36636.48
142.10,4.50,36843.20
142.20,5.00,37048.67
142.30,5.50,37252.42
142.40,4.50,37455.86
142.50,5.00,37659.61
142.60,5.00,37864.14
142.70,5.00,38067.58
142.80,5.00,38270.86
142.90,5.00,38473.36
143.00,5.00,38677.11
143.10,5.00,38880.70
143.20,5.00,39083.83
143.30,5.00,39287.58
143.40,5.00,39455.23
143.50,5.00,39455.23
143.60,5.00,39455.23
143.70,5.00,39455.23
143.80,5.00,39455.23
143.90,5.00,39455.23
144.00,5.00,39455.23
144.10,5.00,39455.23
144.20,5.00,39455.23
144.30,5.00,39455.23
144.40,5.00,39455.23
144.50,5.00,39455.23
144.60,5.00,39455.23
144.70,5.00,39455.23
144.80,5.00,39455.23
144.90,5.00,39455.23
145.00,5.00,39455.23
145.10,5.00,39455.23
145.20,5.00,39455.23
145.30,5.00,39455.23
145.40,5.00,39455.23
145.50,5.00,39455.23
145.60,5.00,39455.23
145.70,5.00,39455.23
145.80,5.00,39455.23
145.90,5.00,39455.23
146.00,5.00,39455.23
146.10,5.00,39455.23
146.20,5.00,39455.23
146.30,5.00,39455.23
146.40,5.00,39455.23
146.50,5.00,39455.23
146.60,5.00,39455.23
146.70,5.00,39455.23
146.80,5.00,39455.23
146.90,5.00,39455.23
147.00,5.00,39455.23
147.10,5.00,39455.23
147.20,5.00,39455.23
147.30,5.00,39455.23
147.40,5.00,39455.23
147.50,5.00,39455.23
147.60,6.50,39455.23
147.70,7.50,39455.23
147.80,5.00,39455.23
147.90,5.00,39455.23
148.00,5.00,39455.23
148.10,5.00,39455.23
148.20,5.00,39455.23
148.30,5.00,39455.23
148.40,5.00,39455.23
148.50,5.00,39455.23
148.60,5.00,39455.23
148.70,5.00,39455.23
148.80,5.00,39455.23
148.90,5.00,39455.23
149.00,5.00,39455.23
149.10,5.00,39455.23
149.20,5.00,39455.23
149.30,5.00,39455.23
149.40,5.00,39455.23
149.50,5.00,39455.23
149.60,5.00,39455.23
149.70,5.00,39455.23
149.80,5.00,39455.23
149.90,5.00,39455.23
150.00,5.00,39455.23
150.10,5.00,39455.23
150.20,5.00,39455.23
150.30,5.00,39455.23
150.40,5.00,39455.23
150.50,5.00,39455.23
150.60,5.00,39455.23
150.70,5.00,39455.23
150.80,5.00,39455.23
150.90,5.00,39455.23
151.00,5.00,39455.23
151.10,5.00,39455.23
151.20,5.00,39455.23
151.30,5.00,39455.23
151.40,5.00,39455.23
151.50,5.00,39455.23
151.60,5.00,39455.23
151.70,5.00,39455.23
151.80,5.00,39455.39
151.90,5.00,39455.39
152.00,5.00,39455.39
152.10,5.00,39455.39
152.20,5.00,39455.39
152.30,5.00,39455.39
152.40,5.00,39455.39
152.50,5.00,39455.39
152.60,5.00,39455.39
152.70,5.00,39455.39
152.80,5.00,39455.39
152.90,5.00,39455.39
153.00,5.00,39455.39
153.10,5.00,39455.39
153.20,5.00,39455.39
153.30,5.00,39455.39
153.40,5.00,39455.39
153.50,5.00,39455.39
153.60,5.00,39455.39
153.70,5.00,39455.39
153.80,5.00,39455.39
153.90,5.00,39455.39
154.00,5.00,39455.39
154.10,5.00,39455.39
154.20,5.00,39455.39
154.30,5.00,39455.39
154.40,5.00,39455.39
154.50,5.00,39455.39
154.60,5.00,39455.39
154.70,5.00,39455.39
154.80,5.00,39455.39
154.90,5.00,39455.39
155.00,5.00,39455.39
155.10,5.00,39455.39
155.20,5.00,39455.39
155.30,5.00,39455.39
155.40,5.00,39455.39
155.50,5.00,39455.39
155.60,5.00,39455.39
155.70,5.00,39455.39
155.80,5.00,39455.39
155.90,5.00,39455.39
