time_sec,cpu_percent,memory_mb
92.74,0.00,4858.24
92.80,5.40,4878.09
92.90,5.00,4906.09
93.00,5.00,4936.09
93.10,5.00,4964.09
93.20,5.00,4994.09
93.30,5.00,5024.09
93.40,5.00,5052.09
93.50,5.00,5082.09
93.60,5.00,5110.09
93.70,5.00,5140.09
93.80,5.00,5168.09
93.90,5.00,5198.09
94.00,5.00,5226.09
94.10,5.00,5256.09
94.20,5.00,5284.09
94.30,5.00,5314.09
94.40,5.00,5342.09
94.50,5.00,5372.09
94.60,5.00,5402.09
94.70,5.00,5430.09
94.80,5.00,5460.09
94.90,5.00,5488.09
95.00,5.00,5518.09
95.10,5.00,5546.09
95.20,5.00,5576.09
95.30,5.00,5604.09
95.40,5.00,5634.09
95.50,5.00,5662.09
95.60,5.00,5692.09
95.70,5.00,5722.09
95.80,5.00,5750.09
95.90,5.00,5780.09
96.00,5.00,5808.09
96.10,5.00,2467.06
96.20,5.00,3127.06
96.30,5.00,3787.06
96.40,5.00,4445.06
96.50,5.00,5105.06
96.60,5.00,5763.06
96.70,5.00,6423.06
96.80,5.00,7081.06
96.90,5.00,7741.06
97.00,5.00,8399.06
97.10,5.00,9057.06
97.20,5.00,8716.79
97.30,5.00,9180.79
97.40,5.00,9644.79
97.50,5.00,10110.79
97.60,5.00,10574.79
97.70,5.00,11038.79
97.80,5.00,11502.79
97.90,5.00,11966.79
98.00,5.00,12430.79
98.10,5.00,12896.79
98.20,5.00,13360.79
98.30,5.00,13824.79
98.40,4.50,14288.79
98.50,5.50,14752.79
98.60,5.00,15216.79
98.70,5.00,15680.79
98.80,5.00,16144.79
98.90,4.50,16564.19
99.00,5.50,16966.19
99.10,5.00,17368.19
99.20,5.00,17772.19
99.30,4.50,18174.19
99.40,5.50,18576.19
99.50,5.00,18980.19
99.60,5.00,19384.19
99.70,5.00,19788.19
99.80,5.00,20192.19
99.90,5.00,20596.19
100.00,5.00,21000.19
100.10,5.00,21404.19
100.20,5.00,21808.19
100.30,5.00,22212.19
100.40,5.00,22616.19
100.50,5.00,23020.19
100.60,4.50,23424.19
100.70,5.50,23828.19
100.80,5.00,16395.13
100.90,5.00,16589.82
