time_sec,cpu_percent,memory_mb
0.94,0.00,138.45
1.00,5.40,230.05
1.10,5.00,407.34
1.20,5.00,493.12
1.30,5.00,493.12
1.40,4.50,445.61
1.50,5.50,493.73
1.60,5.00,493.73
1.70,4.50,591.31
1.80,5.50,647.56
1.90,5.00,647.56
2.00,5.00,380.49
2.12,5.00,453.99
2.97,5.00,453.99
3.00,4.90,453.99
3.10,5.00,566.05
3.20,5.50,645.89
3.30,5.00,645.89
3.40,4.50,607.89
3.50,5.00,646.49
3.60,5.00,610.53
3.70,5.00,752.66
3.80,5.50,800.16
3.90,5.00,800.16
4.07,5.10,454.00
4.93,5.00,454.00
5.00,5.00,441.85
5.10,4.50,633.71
5.20,5.50,645.89
5.30,5.00,609.04
5.40,5.00,646.49
5.50,5.00,646.49
5.60,5.00,597.63
5.70,5.00,800.16
5.80,5.00,800.16
5.90,5.50,749.41
6.04,5.00,454.00
6.90,0.00,454.00
6.90,0.00,454.00
7.00,5.00,543.08
7.10,5.50,645.89
7.20,5.00,645.89
7.30,4.50,587.43
7.40,5.00,646.49
7.50,5.50,646.49
7.60,5.00,734.54
7.70,5.00,800.16
7.80,5.00,800.16
7.90,5.00,445.85

Total Execution Time,8.0004,seconds
