time_sec,cpu_percent,memory_mb
0.05,5.80,110.58
0.13,5.20,110.58
0.21,5.30,110.58
0.31,4.50,110.58
0.41,5.50,110.58
0.51,5.00,110.58
0.61,5.00,110.58
0.71,5.00,110.58
0.81,5.00,110.58
0.91,5.50,110.58
1.01,5.00,110.58
1.11,5.00,110.58
1.21,5.00,110.58
1.31,5.00,110.58
1.41,5.50,110.58
1.51,5.00,110.58
1.61,5.00,110.58
1.71,5.00,110.58
1.81,5.00,110.58
1.91,5.00,110.58
2.01,5.50,110.58
2.11,5.00,110.58
2.21,5.00,110.58
2.31,5.00,110.58
2.41,5.00,110.58
2.51,5.00,110.58
2.61,5.00,110.58
2.71,5.00,110.58
2.81,5.50,110.58
2.91,5.00,110.58
3.01,5.00,110.58
3.11,5.00,110.58
3.21,5.00,110.58
3.31,5.00,110.58
3.41,5.50,110.58
3.51,5.00,110.58
3.61,5.00,110.58
3.71,5.00,110.58
3.81,5.00,110.58
3.91,5.00,110.58
4.01,5.00,110.58
4.11,5.00,110.58
4.21,5.00,110.58
4.31,5.50,110.58
4.41,5.00,110.58
4.51,5.00,110.58
4.61,5.00,110.58
4.71,5.00,110.58
4.81,5.00,110.58
4.91,5.00,110.58
5.01,5.00,110.58
5.11,5.50,110.58
5.21,5.00,110.58
5.31,5.00,110.58
5.41,5.00,110.58
5.51,5.00,110.58
5.61,5.00,110.58
5.71,5.00,110.58
5.81,5.00,110.58
5.91,5.50,110.58
6.01,5.00,110.58
6.11,5.00,110.58
6.21,5.00,110.58
6.31,5.00,110.58
6.41,5.00,110.58
6.51,5.00,110.58
6.61,5.50,110.58
6.71,5.00,110.58
6.81,5.00,110.58
6.91,5.00,110.58
7.01,5.00,110.58
7.11,5.00,110.58
7.21,5.00,110.58
7.31,5.00,110.58
7.41,5.50,110.58
7.51,5.00,110.58
7.61,5.00,110.58
7.71,5.00,110.58
7.81,5.00,110.58
7.91,5.00,110.58
8.01,5.00,110.58
8.11,5.00,110.58
8.21,5.00,110.58
8.31,5.00,110.58
8.41,5.50,110.58
8.51,5.00,110.58
8.61,5.00,110.58
8.71,5.00,110.58
8.81,5.00,110.58
8.91,5.00,110.58
9.01,5.00,110.58
9.11,5.00,110.58
9.21,5.50,110.58
9.31,5.00,110.58
9.41,5.00,110.58
9.51,5.00,110.58
9.61,5.00,110.58
9.71,5.00,110.58
9.81,5.00,110.58
9.91,5.00,110.58
10.01,5.00,110.58
10.11,5.90,110.58
10.21,5.00,110.58
10.31,5.00,110.58
10.41,5.00,110.58
10.51,5.00,110.58
10.61,5.00,110.58
10.71,5.00,110.58
10.81,5.00,110.58
10.91,5.50,110.58
11.01,5.00,110.58
11.11,5.00,110.58
11.21,5.00,110.58
11.31,5.00,110.58
11.41,5.00,110.58
11.51,5.00,110.58
11.61,5.00,110.58
11.71,5.50,110.58
11.81,5.00,110.58
11.91,5.00,110.58
12.01,5.00,110.58
12.11,5.00,110.58
12.21,5.00,110.58
12.31,5.00,110.58
12.41,5.50,110.58
12.51,5.00,110.58
12.61,5.00,110.58
12.71,5.00,110.58
12.81,5.00,110.58
12.91,5.00,110.58
13.01,5.00,110.58
13.11,5.00,110.58
13.21,5.50,110.58
13.31,5.00,110.58
13.41,5.00,110.58
13.51,5.00,110.58
13.61,5.00,110.58
13.71,5.00,110.58
13.81,5.50,110.58
13.91,5.00,110.58
14.01,5.00,110.58
14.11,5.00,110.58
14.21,5.00,110.58
14.31,5.00,110.58
14.41,5.50,110.58
14.51,5.00,110.58
14.61,5.00,110.58
14.71,5.00,110.58
14.81,5.00,110.58
14.91,5.00,110.58
15.01,5.00,110.58
15.11,5.00,110.58
15.21,5.00,110.58
15.31,5.50,110.58
15.41,5.00,110.58
15.51,5.00,110.58
15.61,5.00,110.58
15.71,5.00,110.58
15.81,5.00,110.58
15.91,5.50,110.58
16.01,5.00,110.58
16.11,5.00,110.58
16.21,5.00,110.58
16.31,5.00,110.58
16.41,5.00,110.58
16.51,5.00,110.58
16.61,5.50,110.58
16.71,5.00,110.58
16.81,5.00,110.58
16.91,5.00,110.58
17.01,5.00,110.58
17.11,5.00,110.58
17.21,5.00,110.58
17.31,5.00,110.58
17.41,5.50,110.58
17.51,5.00,110.58
17.61,5.00,110.58
17.71,5.00,110.58
17.81,5.00,110.58
17.91,5.00,110.58
18.01,5.00,110.58
18.11,5.40,110.58
18.21,5.00,110.58
18.31,5.00,110.58
18.41,5.00,110.58
18.51,5.00,110.58
18.61,5.00,110.58
18.71,5.00,110.58
18.81,5.00,110.58
18.91,5.50,110.58
19.01,5.00,110.58
19.11,5.00,110.58
19.21,5.00,110.58
19.31,5.00,110.58
19.41,5.00,110.58
19.51,5.00,110.58
19.61,5.00,110.58
19.71,5.50,110.58
19.81,5.00,110.58

Total Execution Time,19.9003,seconds
