time_sec,cpu_percent,memory_mb
0.06,3.80,1028.68
0.14,5.30,1028.68
0.21,5.30,1028.68
0.31,5.00,1028.68
0.41,5.50,1028.68
0.51,5.00,1028.68
0.61,5.00,1028.68
0.71,5.00,1028.68
0.81,5.00,1028.68
0.91,5.00,1028.68
1.01,5.00,1028.68
1.11,5.00,1028.68
1.21,5.00,1028.68
1.31,5.00,1028.68
1.41,5.00,1028.68
1.51,5.00,1028.68
1.61,5.00,1028.68
1.71,5.00,1028.68
1.81,5.00,1028.68
1.91,5.00,1028.68
2.01,5.00,1028.68
2.11,5.00,1028.68
2.21,5.00,1028.68
2.31,5.00,1028.68
2.41,5.00,1028.68
2.51,5.00,1028.68
2.61,5.00,1028.68
2.71,5.00,1028.68
2.81,5.00,1028.68
2.91,5.00,1028.68
3.01,5.00,1028.68
3.11,4.50,1028.68
3.21,5.00,1028.68
3.31,5.00,1028.68
3.41,5.00,1028.68
3.51,5.00,1028.68
3.61,5.00,1028.68
3.71,5.00,1028.68
3.81,5.00,1028.68
3.91,5.00,1028.68
4.01,5.00,1028.68
4.11,5.00,1028.68
4.21,5.00,1028.68
4.31,5.00,1028.68
4.41,5.00,1028.68
4.51,5.00,1028.68
4.61,5.00,1028.68
4.71,5.00,1028.68
4.81,5.00,1028.68
4.91,5.00,1028.68
5.01,5.00,1028.68
5.11,5.00,1028.68
5.21,5.00,1028.68
5.31,5.00,1028.68
5.41,5.00,1028.68
5.51,5.00,1028.68
5.61,5.00,1028.68
5.71,5.00,1028.83
5.81,5.00,1028.83
5.91,5.00,1028.83
6.01,5.00,1028.83
6.11,5.00,1028.83
6.21,5.00,1028.83
6.31,5.00,1028.83
6.41,5.00,1028.83
6.51,5.00,1028.83
6.61,5.00,1028.83
6.71,5.00,1028.99
6.81,5.00,1028.99
6.91,5.00,1028.99
7.01,5.00,1028.99
7.11,5.00,1028.99
7.21,5.00,1028.99
7.31,5.00,1028.99
7.41,5.00,1028.99
7.51,5.00,1028.99
7.61,5.00,1029.14
7.71,5.00,1029.14
7.81,5.00,1029.14
7.91,5.00,1029.14
8.01,5.00,1029.14
8.11,5.00,1029.14
8.21,5.00,1029.14
8.31,5.00,1029.14
8.41,5.50,1029.14
8.51,5.00,1029.14
8.61,5.00,1029.14
8.71,5.00,1029.14
8.81,5.00,1029.30
8.91,5.00,1029.30
9.01,5.00,1029.30
9.11,5.00,1029.30
9.21,5.00,1029.30
9.31,5.00,1029.30
9.41,4.50,1029.30
9.51,5.00,1029.30
9.61,5.00,1029.30
9.71,5.00,1029.46
9.81,5.00,1029.46
9.91,5.00,1029.46
10.01,5.00,1029.46
10.11,5.00,1029.46
10.21,5.00,1029.46
10.31,5.00,1029.46
10.41,5.00,1029.46
10.51,5.00,1029.46
10.61,5.00,1029.46
10.71,5.00,1029.46
10.81,5.00,1029.46
10.91,5.00,1029.46
11.01,5.00,1029.46
11.11,5.00,1029.46
11.21,5.00,1029.46
11.31,5.00,1029.46
11.41,5.00,1029.46
11.51,5.00,1029.46
11.61,5.00,1029.46
11.71,5.00,1029.46
11.81,5.00,1029.46
11.91,5.00,1029.46
12.01,5.00,1029.46
12.11,5.00,1029.46
