time_sec,cpu_percent,memory_mb
0.06,5.80,110.55
0.15,4.40,110.55
0.21,5.10,110.55
0.31,5.00,110.55
0.41,5.00,110.55
0.51,5.00,110.55
0.61,5.00,110.55
0.71,5.00,110.55
0.81,5.00,110.55
0.91,5.00,110.55
1.01,5.00,110.55
1.11,5.00,110.55
1.21,5.00,110.55
1.31,5.00,110.55
1.41,5.00,110.55
1.51,5.00,110.55
1.61,5.00,110.55
1.71,5.00,110.55
1.81,5.00,110.55
1.91,5.00,110.55
2.01,5.00,110.55
2.11,5.00,110.55
2.21,5.00,110.55
2.31,5.00,110.55
2.41,5.00,110.55
2.51,5.00,110.55
2.61,5.00,110.55
2.71,5.00,110.55
2.81,5.00,110.55
2.91,5.00,110.55
3.01,5.00,110.55
3.11,5.00,110.55
3.21,5.00,110.55
3.31,5.00,110.55
3.41,5.00,110.55
3.51,5.00,110.55
3.61,5.00,110.55
3.71,5.00,110.55
3.81,5.00,110.55
3.91,5.00,110.55
4.01,5.00,110.55
4.11,5.00,110.55
4.21,5.00,110.55
4.31,5.00,110.55
4.41,5.00,110.55
4.51,5.00,110.55
4.61,5.00,110.55
4.71,5.00,110.55
4.81,5.00,110.55
4.91,5.00,110.55
5.01,5.00,110.55
5.11,5.00,110.55
5.21,5.00,110.55
5.31,5.00,110.55
5.41,5.00,110.55
5.51,5.00,110.55
5.61,5.00,110.55
5.71,5.00,110.55
5.81,5.00,110.55
5.91,5.00,110.55
6.01,5.00,110.55
6.11,5.00,110.55
6.21,5.00,110.55
6.31,5.00,110.55
6.41,5.00,110.55
6.51,5.00,110.55
6.61,5.00,110.55
6.71,5.00,110.55
6.81,5.00,110.55
6.91,5.00,110.55
7.01,5.00,110.55
7.11,5.00,110.55
7.21,5.00,110.55
7.31,5.00,110.55
7.41,5.00,110.55
7.51,5.00,110.55
7.61,5.00,110.55
7.71,5.00,110.55
7.81,5.00,110.55
7.91,5.00,110.55
8.01,5.00,110.55
8.11,5.00,110.55
8.21,5.00,110.55
8.31,5.00,110.55
8.41,5.00,110.55
8.51,5.00,110.55
8.61,5.00,110.55
8.71,5.00,110.55
8.81,5.00,110.55
8.91,5.00,110.55
9.01,5.00,110.55
9.11,5.00,110.55
9.21,5.00,110.55
9.31,5.00,110.55
9.41,5.00,110.55
9.51,5.00,110.55
9.61,5.00,110.55
9.71,5.00,110.55
9.81,5.00,110.55
9.91,5.00,110.55
10.01,5.00,110.55
10.11,5.00,110.55
10.21,5.00,110.55
10.31,5.00,110.55
10.41,5.00,110.55
10.51,5.00,110.55
10.61,5.00,110.55
10.71,5.00,110.55
10.81,5.00,110.55
10.91,5.00,110.55
11.01,5.00,110.55
11.11,5.00,110.55
11.21,5.00,110.55
11.31,5.00,110.55
11.41,5.00,110.55
11.51,5.00,110.55
11.61,5.00,110.55
11.71,5.00,110.55
11.81,5.00,110.55
11.91,5.00,110.55
12.01,5.00,110.55
12.11,5.00,110.55
12.21,5.00,110.55
12.31,5.00,110.55
12.41,5.00,110.55
12.51,5.00,110.55
12.61,5.00,110.55

Total Execution Time,12.7002,seconds
