time_sec,cpu_percent,memory_mb
0.04,3.90,968.87
0.12,5.30,968.87
0.21,5.20,968.87
0.31,5.50,968.87
0.41,5.00,968.87
0.51,5.00,968.87
0.61,5.00,968.87
0.71,5.00,968.87
0.81,5.00,968.87
0.91,5.00,968.87
1.01,5.00,968.87
1.11,5.50,968.87
1.21,5.00,968.87
1.31,5.00,968.87
1.41,5.00,968.87
1.51,5.00,968.87
1.61,5.00,968.87
1.71,5.00,968.87
1.81,5.00,968.87
1.91,5.00,968.87
2.01,5.00,968.87
2.11,5.00,968.87
2.21,5.00,968.87
2.31,5.50,968.87
2.41,5.00,968.87
2.51,5.00,968.87
2.61,5.00,968.87
2.71,5.00,968.87
2.81,5.00,968.87
2.91,5.00,968.87
3.01,5.00,968.87
3.11,5.00,968.87
3.21,5.00,968.87
3.31,5.50,968.87
3.41,5.00,968.87
3.51,5.00,968.87
3.61,5.00,968.87
3.71,5.00,968.87
3.81,5.00,968.87
3.91,5.00,968.87
4.01,5.00,968.87
4.11,5.00,968.87
4.21,5.50,968.87
4.31,5.00,968.87
4.41,5.00,968.87
4.51,5.00,968.87
4.61,5.00,968.87
4.71,5.00,968.87
4.81,5.00,968.87
4.91,5.50,968.87
5.01,5.00,968.87
5.11,5.00,968.87
5.21,5.00,968.87
5.31,5.00,968.87
5.41,5.00,968.87
5.51,5.00,968.87
5.61,5.00,968.87
5.71,5.00,968.87
5.81,5.00,968.87
5.91,5.50,968.87
6.01,5.00,968.87
6.11,5.00,968.87
6.21,5.00,968.87
6.31,5.00,968.87
6.41,5.00,968.87
6.51,5.00,968.87
6.61,5.00,968.87
6.71,5.00,968.87
6.81,5.00,968.87
6.91,5.00,968.87
7.01,5.00,968.87
7.11,5.00,968.87
7.21,5.00,968.87
7.31,5.00,968.87
7.41,5.50,968.87
7.51,5.00,968.87
7.61,5.00,968.87
7.71,5.00,968.87
7.81,5.00,968.87
7.91,5.00,968.87
8.01,5.00,968.87
8.11,5.00,968.87
8.21,5.00,968.87
8.31,5.00,968.87
8.41,5.00,968.87
8.51,5.00,968.87
8.61,5.00,968.87
8.71,5.00,968.87
8.81,5.00,968.87
8.91,5.00,968.87
9.01,5.50,968.87
9.11,5.00,968.87
9.21,5.00,968.87
9.31,5.00,968.87
9.41,5.00,968.87
9.51,5.00,968.87
9.61,5.00,968.87
9.71,5.00,968.87
9.81,5.00,968.87
9.91,5.00,968.87
10.01,5.00,968.87
10.11,5.00,968.87
10.21,5.50,968.87
10.31,5.00,968.87
10.41,5.00,968.87
10.51,5.00,968.87
10.61,5.00,968.87
10.71,5.00,968.87
10.81,5.00,968.87
10.91,5.00,968.87
11.01,5.00,968.87
11.11,5.00,968.87
11.21,5.00,968.87
11.31,5.50,968.87
11.41,5.00,968.87
11.51,5.00,968.87
11.61,5.00,968.87
11.71,5.00,968.87
11.81,5.00,968.87
11.91,5.00,968.87
12.01,5.00,968.87
12.11,5.00,968.87
12.21,5.00,968.87
12.31,5.00,968.87
12.41,5.50,968.87
12.51,5.00,968.87
12.61,4.50,968.87
12.71,5.00,968.87
12.81,5.00,968.87
12.91,5.00,968.87
13.01,5.00,968.87
13.11,5.00,968.87
13.21,5.50,968.87
13.31,5.00,968.87
13.41,5.50,968.87
13.51,5.00,968.87
13.61,5.00,968.87
13.71,5.00,968.87
13.81,5.00,968.87
13.91,5.00,968.87
14.01,5.00,968.87
14.11,5.00,968.87
14.21,5.50,968.87
14.31,4.50,968.87
14.41,5.50,968.87
14.51,5.00,968.87
14.61,5.00,968.87
14.71,5.00,968.87
14.81,5.00,968.87
14.91,5.00,968.87
15.01,5.00,968.87
15.11,5.50,968.87
15.21,5.00,968.87
15.31,5.00,968.87
15.41,5.00,968.87
15.51,5.00,968.87
15.61,5.00,968.87
15.71,5.00,968.87
15.81,5.00,968.87
15.91,5.50,968.87
16.01,5.00,968.87
16.11,5.00,968.87
16.21,5.00,968.87
16.31,5.00,968.87
16.41,5.00,968.87
16.51,5.00,968.87
16.61,5.50,968.87
16.71,5.00,968.87
16.81,5.00,968.87
16.91,5.00,968.87
17.01,5.00,968.87
17.11,5.00,968.87
17.21,5.00,968.87
17.31,5.00,968.87
17.41,5.00,968.87
17.51,5.00,968.87
17.61,5.00,968.87
17.71,5.00,968.87
17.81,5.50,968.87
17.91,5.00,968.87
18.01,5.00,968.87
18.11,5.00,968.87
18.21,5.00,968.87
18.31,5.00,968.87
18.41,5.00,968.87
18.51,5.00,968.87
18.61,5.00,968.87
18.71,5.00,968.87
18.81,5.00,968.87
18.91,5.00,968.87
19.01,5.50,968.87
19.11,5.00,968.87
19.21,5.00,968.87
19.31,5.00,968.87
19.41,5.00,968.87
19.51,5.00,968.87
19.61,5.00,968.87
19.71,5.50,968.87
19.81,5.00,968.87
19.91,5.00,968.87
20.01,5.00,968.87
20.11,5.00,968.87
20.21,5.00,968.87
20.31,5.00,968.87
20.41,5.50,968.87
20.51,5.00,968.87
20.61,5.00,968.87
20.71,5.00,968.87
20.81,5.00,968.87
20.91,5.50,968.87
21.01,5.00,968.87
21.11,5.00,968.87
21.21,5.00,968.87
21.31,5.00,968.87
21.41,5.00,968.87
21.51,5.00,968.87
21.61,5.00,968.87
21.71,5.50,968.87
21.81,5.00,968.87
21.91,5.00,968.87
22.01,5.00,968.87
22.11,5.50,968.87
22.21,5.00,968.87
22.31,4.50,968.87
22.41,5.00,968.87
22.51,5.00,968.87
22.61,5.00,968.87
22.71,5.90,968.87
22.81,5.00,968.87
22.91,5.00,968.87
23.01,4.50,968.87
23.11,5.00,968.87
23.21,5.00,968.87
23.31,5.50,968.87
23.41,5.00,968.87
23.51,5.00,968.87
23.61,5.00,968.87
23.71,5.00,968.87
23.81,5.00,968.87
23.91,5.00,968.87
24.01,5.50,968.87
24.11,5.00,968.87
24.21,5.00,968.87
24.31,5.00,968.87
24.41,5.00,968.87
24.51,5.50,968.87
24.61,5.50,968.87
24.71,5.00,968.87
24.81,5.00,968.87
24.91,5.00,968.87
25.01,5.00,968.87
25.11,5.00,968.87
25.21,5.00,968.87
25.31,5.00,968.87
25.41,5.00,968.87
25.51,5.00,968.87
25.61,5.50,968.87
25.71,5.00,968.87
25.81,5.00,968.87
25.91,5.00,968.87
26.01,5.00,968.87
26.11,5.00,968.87
26.21,5.00,968.87
26.31,5.50,968.87
26.41,5.00,968.87
26.51,5.00,968.87
26.61,5.00,968.87
26.71,5.00,968.87
26.81,5.00,968.87
26.91,5.00,968.87
27.01,5.50,968.87
27.11,5.00,968.87
27.21,5.00,968.87
27.31,5.00,968.87
27.41,5.00,968.87
27.51,5.00,968.87
27.61,5.50,968.87
27.71,5.00,968.87
27.81,5.00,968.87
27.91,5.00,968.87
28.01,5.00,968.87
28.11,5.00,968.87
28.21,5.00,968.87
28.31,5.00,968.87
28.41,5.00,968.87
28.51,5.50,968.87
28.61,5.00,968.87
28.71,5.00,968.87
28.81,5.00,968.87
28.91,5.00,968.87
29.01,5.00,968.87
29.11,5.00,968.87
29.21,5.00,968.87
