time_sec,cpu_percent,memory_mb
0.06,5.80,118.00
0.14,5.20,118.00
0.21,4.70,118.00
0.31,5.00,118.00
0.41,5.00,118.00
0.51,5.00,118.00
0.61,5.00,118.00
0.71,5.50,118.00
0.81,5.00,118.00
0.91,5.00,118.00
1.01,4.50,118.00
1.11,5.00,118.00
1.21,5.00,118.15
1.31,5.00,118.15
1.41,5.00,118.15
1.51,5.50,118.15
1.61,5.00,118.31
1.71,5.00,118.31
1.81,5.00,118.31
1.91,5.00,118.31
2.01,5.00,118.31
2.11,5.00,118.46
2.21,5.50,118.46
2.31,5.00,118.46
2.41,5.00,118.46
2.51,5.00,118.46
2.61,5.00,118.46
2.71,5.00,118.46
2.81,5.00,118.46
2.91,5.00,118.46
3.01,5.50,118.46
3.11,5.00,118.46
3.21,5.00,118.46
3.31,5.00,118.46
3.41,5.00,118.46
3.51,4.50,118.46
3.61,5.50,118.46
3.71,5.00,118.46
3.81,5.00,118.46
3.91,5.00,118.46
4.01,5.00,118.46
4.11,5.00,118.46
4.21,5.00,118.46
4.31,5.00,118.46
4.41,5.00,118.46
4.51,5.00,118.46
4.61,5.50,118.46
4.71,5.00,118.46
4.81,5.00,118.46
4.91,5.00,118.46
5.01,5.00,118.46
5.11,5.50,118.46
5.21,4.50,118.46
5.31,5.50,118.46
5.41,5.00,118.46
5.51,5.00,118.46
5.61,4.50,118.46
5.71,5.00,118.46
5.81,5.00,118.46
5.91,5.00,118.46
6.01,5.50,118.46
6.11,5.00,118.46
6.21,5.00,118.46
6.31,5.00,118.46
6.41,5.00,118.46
6.51,5.00,118.46
6.61,5.00,118.46
6.71,5.00,118.46
6.81,5.00,118.46
6.91,5.00,118.46
7.01,5.00,118.62
7.11,5.00,118.62
7.21,5.00,118.62
7.31,5.00,118.62
7.41,5.00,118.78
7.51,5.00,118.78
7.61,5.00,118.78
7.71,5.00,118.78
7.81,5.00,118.78
7.91,5.00,118.93

Total Execution Time,8.0003,seconds
