time_sec,cpu_percent,memory_mb
52.00,5.00,5543.27
52.10,5.00,5543.27
52.20,5.00,5543.27
52.30,5.00,5543.27
52.40,5.50,5543.27
52.50,5.00,5543.27
52.60,5.50,5543.27
52.70,5.00,5543.27
52.80,5.00,5543.27
52.90,5.00,5543.27
53.00,5.00,5543.27
53.10,5.00,5543.27
53.20,5.00,5543.27
53.30,5.00,5543.27
53.40,5.50,5543.27
53.50,5.00,5543.27
53.60,5.00,5543.27
53.70,5.00,5543.27
53.80,5.50,5543.27
53.90,5.00,5543.27
54.00,4.50,5023.33
54.10,5.00,5501.33
54.20,5.00,4114.30
54.30,5.00,4335.24
54.40,5.50,4556.96
54.50,4.50,4771.49
54.60,5.50,4985.39
54.70,5.00,5199.46
54.80,5.00,5411.02
54.90,5.00,5547.27
55.00,5.00,5547.27
55.10,5.00,5547.27
55.20,5.50,5547.27
55.30,5.00,5547.27
55.40,5.00,5547.27
55.50,5.00,5547.27
55.60,5.00,5547.27
55.70,5.00,5547.27
55.80,5.00,5547.27
55.90,5.00,5547.27
56.00,5.00,5547.27
56.10,5.00,5547.27
56.20,5.50,5547.27
56.30,5.00,5547.27
56.40,5.00,5547.27
56.50,5.00,5547.27
56.60,5.00,5547.27
56.70,5.00,5547.27
56.80,5.00,5547.27
56.90,5.00,5547.27
57.00,5.00,4929.34
57.10,5.50,5407.34
57.20,5.00,4877.34
57.30,4.50,5231.34
57.40,5.50,5568.59
57.50,5.00,5782.02
57.60,5.00,5995.77
57.70,5.00,6208.90
57.80,5.00,6409.68
57.90,5.00,6596.87
58.00,5.00,6781.40
58.10,5.00,6965.77
58.20,5.00,7083.27
58.30,5.00,7083.27
58.40,5.50,7083.27
58.50,5.00,7083.27
58.60,5.00,7083.27
58.70,5.00,7083.27
58.80,5.00,7083.27
58.90,5.00,7083.27
59.00,5.00,7083.27
59.10,5.00,7083.27
59.20,5.00,7083.27
59.30,5.00,7083.27
59.40,5.00,7083.27
59.50,5.50,7083.27
59.60,5.00,7083.27
59.70,5.00,7083.27
59.80,5.00,7083.27
59.90,5.00,7083.27
60.00,5.00,7083.27
60.10,5.00,7083.27
60.20,5.00,7083.27
60.30,5.00,7083.27
60.40,5.00,6665.35
60.50,5.50,6709.34
60.60,5.00,6666.64
60.70,5.00,4279.33
60.80,5.00,4669.33
60.90,5.00,3243.33
61.79,5.00,3624.80
70.24,5.00,3624.80
70.30,4.80,3646.80
70.40,5.00,3678.80
70.50,5.50,3710.80
70.60,5.00,3788.70
70.70,5.00,3467.33
70.80,5.00,3933.33
70.90,5.00,4342.27
71.00,5.00,4744.27
71.10,5.50,4200.92
71.20,4.50,4410.61
71.30,5.00,4616.23
71.40,5.00,4823.42
71.50,6.00,5030.92
71.60,5.00,5241.86
71.70,5.00,5452.02
71.80,5.50,5543.27
71.90,5.00,5543.27
72.00,5.00,5543.27
72.10,5.00,5543.27
72.20,5.00,5543.27
72.30,5.00,5543.27
72.40,5.00,5543.27
72.50,5.00,5543.27
72.60,5.00,5543.27
72.70,5.00,5543.27
72.80,5.50,5543.27
72.90,5.00,5543.27
73.00,5.00,5543.27
73.10,5.00,5543.27
73.20,5.00,5543.27
73.30,5.00,5543.27
73.40,5.00,5543.27
73.50,5.00,5543.27
73.60,5.00,5543.27
73.70,5.00,5543.27
73.80,5.00,5543.27
73.90,5.00,5003.33
74.00,5.00,5481.33
74.10,5.50,4107.43
74.20,5.00,4331.33
74.30,4.50,4554.77
74.40,5.50,4780.24
74.50,5.00,4993.68
74.60,5.00,5207.89
74.70,5.00,5418.21
74.80,5.00,5547.27
74.90,5.50,5547.27
75.00,5.00,5547.27
75.10,5.00,5547.27
75.20,5.00,5547.27
75.30,5.00,5547.27
75.40,5.00,5547.27
75.50,5.50,5547.27
75.60,5.00,5547.27
75.70,5.00,5547.27
