time_sec,cpu_percent,memory_mb
0.04,5.70,110.43
0.12,4.40,110.43
0.21,5.00,110.43
0.31,5.00,110.43
0.41,5.00,110.43
0.51,5.00,110.43
0.61,5.00,110.43
0.71,5.00,110.43
0.81,5.00,110.43
0.91,5.00,110.43
1.01,5.00,110.43
1.11,5.00,110.43
1.21,5.00,110.43
1.31,5.00,110.43
1.41,5.00,110.43
1.51,5.00,110.43
1.61,5.00,110.43
1.71,5.00,110.43
1.81,5.00,110.43
1.91,5.00,110.43
2.01,5.00,110.43
2.11,5.00,110.43
2.21,5.00,110.43
2.31,5.00,110.43
2.41,5.00,110.43
2.51,5.00,110.43
2.61,5.00,110.43
2.71,5.00,110.43
2.81,5.00,110.43
2.91,5.00,110.43
3.01,5.00,110.43
3.11,5.00,110.43
3.21,5.00,110.43
3.31,5.00,110.43
3.41,5.00,110.43
3.51,5.00,110.43
3.61,5.00,110.43
3.71,5.00,110.43
3.81,5.00,110.43
3.91,5.00,110.43
4.01,5.00,110.43
4.11,5.00,110.43
4.21,5.00,110.43
4.31,5.00,110.43
4.41,5.00,110.43
4.51,5.00,110.43
4.61,5.00,110.43
4.71,5.00,110.43
4.81,5.00,110.43
4.91,5.00,110.43
5.01,5.00,110.43
5.11,5.00,110.43
5.21,5.00,110.43
5.31,5.00,110.43
5.41,5.00,110.43
5.51,5.00,110.43
5.61,5.00,110.43
5.71,5.00,110.43
5.81,5.00,110.43
5.91,5.00,110.43
6.01,5.00,110.43
6.11,5.00,110.43
6.21,5.00,110.43
6.31,5.00,110.43
6.41,5.00,110.43
6.51,5.00,110.43
6.61,5.00,110.43
6.71,5.00,110.43
6.81,5.00,110.43
6.91,5.00,110.43
7.01,5.00,110.43
7.11,5.00,110.43
7.21,5.00,110.43
7.31,5.00,110.43
7.41,5.00,110.43
7.51,5.00,110.43
7.61,5.00,110.43
7.71,5.00,110.43
7.81,5.00,110.43
7.91,5.00,110.43
8.01,5.00,110.43
8.11,5.00,110.43
8.21,5.00,110.43
8.31,5.00,110.43
8.41,5.00,110.43
8.51,5.00,110.43
8.61,5.00,110.43
8.71,5.00,110.43
8.81,5.00,110.43
8.91,5.00,110.43
9.01,5.00,110.43
9.11,5.30,110.43
9.21,4.80,110.43
9.31,5.00,110.43
9.41,5.00,110.43
9.51,5.00,110.43
9.61,5.00,110.43
9.71,5.00,110.43
9.81,5.00,110.43
9.91,5.00,110.43
10.01,5.00,110.43
10.11,5.30,110.43
10.21,4.80,110.43
10.31,5.00,110.43
10.41,5.00,110.43
10.51,5.00,110.43
10.61,5.00,110.43
10.71,5.00,110.43
10.81,5.00,110.43
10.91,5.00,110.43
11.01,5.00,110.43
11.11,5.00,110.43
11.21,5.00,110.43
11.31,5.00,110.43
11.41,5.00,110.43
11.51,5.00,110.43
11.61,5.00,110.43
11.71,5.00,110.43
11.81,5.00,110.43
11.91,5.00,110.43
12.01,5.00,110.43
12.11,5.00,110.43
12.21,5.00,110.43
12.31,5.00,110.43
12.41,5.00,110.43
12.51,5.00,110.43
12.61,5.00,110.43
12.71,5.00,110.43
12.81,5.00,110.43
12.91,5.00,110.43
13.01,5.00,110.43
13.11,5.50,110.43
13.21,5.00,110.43
13.31,5.00,110.43
13.41,5.00,110.43
13.51,5.00,110.43
13.61,5.00,110.43
13.71,5.00,110.43
13.81,5.00,110.43
13.91,5.00,110.43
14.01,5.00,110.43
14.11,5.00,110.43
14.21,5.00,110.43
14.31,5.00,110.43
14.41,5.00,110.43
14.51,5.00,110.43
14.61,5.00,110.43
14.71,5.00,110.43
14.81,5.00,110.43
14.91,5.00,110.43
15.01,5.00,110.43
15.11,5.00,110.43
15.21,5.00,110.43
15.31,5.00,110.43
15.41,5.00,110.43
15.51,5.00,110.43
15.61,5.00,110.43
15.71,5.00,110.43
15.81,5.00,110.43
15.91,5.00,110.43
16.01,5.00,110.43
16.11,5.00,110.43
16.21,5.00,110.43
16.31,5.00,110.43
16.41,5.00,110.43
16.51,5.00,110.43
16.61,5.00,110.43
16.71,5.00,110.43
16.81,5.00,110.43
16.91,5.00,110.43
17.01,5.00,110.43
17.11,5.00,110.43
17.21,5.00,110.43
17.31,5.00,110.43
17.41,5.00,110.43
17.51,5.00,110.43
17.61,5.00,110.43
17.71,5.00,110.43
17.81,5.00,110.43
17.91,5.00,110.43
18.01,5.00,110.43
18.11,5.00,110.43
18.21,5.30,110.43
18.31,4.80,110.43
18.41,5.00,110.43
18.51,5.00,110.43
18.61,5.00,110.43
18.71,5.00,110.43
18.81,5.00,110.43

Total Execution Time,18.9003,seconds
