time_sec,cpu_percent,memory_mb
24.50,11.00,5273.60
24.60,16.50,5271.22
24.70,0.00,5270.30
24.80,0.00,5270.30
24.90,0.00,5270.33
25.00,0.00,4577.09
25.10,0.00,4774.80
25.20,0.00,4959.56
25.30,0.00,5145.79
25.40,0.00,4500.46
25.50,13.50,3815.69
25.60,20.60,4032.74
25.70,0.00,4195.43
25.80,0.00,4431.01
25.90,0.00,4654.62
26.00,0.00,4884.13
26.10,0.00,5108.73
26.20,0.00,5307.57
26.30,0.00,5463.89
26.40,0.00,5591.13
26.50,15.20,5586.17
26.60,23.60,5570.08
26.70,18.60,5539.13
26.80,14.70,5382.65
26.90,14.20,5235.07
27.00,17.10,5121.91
27.10,21.00,5090.91
27.20,16.70,5076.91
27.30,0.00,5076.91
27.40,0.00,5076.75
27.50,14.10,5076.75
27.60,7.10,5076.75
27.70,6.30,5076.75
27.80,0.00,5076.75
27.90,0.00,5076.75
28.00,0.00,5076.75
28.10,0.00,5076.75
28.20,0.00,5076.75
28.30,0.00,5076.75
28.40,0.00,5076.75
28.50,9.00,5076.75
28.60,6.60,5076.75
28.70,12.70,5076.75
28.80,10.20,5076.75
28.90,7.90,5076.75
29.00,6.70,5076.75
29.10,8.20,4795.76
29.20,9.60,4411.74
29.30,7.50,4619.94
29.40,0.00,4821.80
29.50,7.50,5009.34
29.60,9.80,3540.75
29.70,10.10,3707.19
29.80,11.90,3864.21
29.90,9.40,4025.40
30.00,7.90,4183.95
30.10,11.50,4350.16
30.20,10.90,4538.80
30.30,0.00,4721.40
30.40,0.00,4921.61
30.50,9.00,5086.16
30.60,14.80,4955.25
30.70,17.70,4819.22
30.80,16.60,4693.41
30.90,17.00,4561.46
31.00,0.00,4478.54
31.10,0.00,4579.09
31.20,0.00,4528.64
31.30,0.00,4321.86
31.40,0.00,4035.05
31.50,15.40,3851.23
31.60,13.00,3576.93
31.70,0.00,3282.08
31.80,0.00,3070.31
31.90,0.00,2975.24
32.00,0.00,2962.70
32.10,0.00,3091.29
32.20,0.00,3224.98
32.30,0.00,3356.60
32.40,0.00,3488.33
32.50,21.80,3612.53
32.60,15.20,3673.20
32.70,19.60,3728.98
32.80,0.00,3795.74
32.90,0.00,3861.58
33.00,0.00,3918.29
33.10,0.00,3971.56
33.20,0.00,4028.72
33.30,0.00,4081.82
33.40,0.00,4085.04
33.50,16.40,4085.04
33.60,9.90,4085.04
33.70,8.20,4085.04
33.80,9.50,4085.04
33.90,0.00,4085.04
34.00,0.00,4085.04
34.10,0.00,4085.04
34.20,0.00,4085.04
34.30,0.00,4085.04
34.40,0.00,4085.04
34.50,9.20,4085.04
34.60,7.70,4085.04
34.70,10.60,4085.04
34.80,10.70,4085.04
34.90,17.70,4085.04
35.00,9.90,4085.04
35.10,7.10,4085.04
35.20,8.30,4085.04
35.30,9.70,4085.04
35.40,0.00,4085.04
35.50,22.50,4085.04
35.60,21.70,4085.04
35.70,0.00,3317.04
35.80,0.00,3446.89
35.90,0.00,3633.82
36.00,0.00,3836.46
36.10,0.00,4036.85
36.20,0.00,3179.96
36.30,0.00,2031.77
36.40,0.00,2186.54
36.50,15.50,2359.67
36.60,7.90,2547.24
36.70,10.40,2724.79
36.80,17.80,1992.58
36.90,9.20,2030.27
37.00,0.00,2069.93
37.10,0.00,2110.54
37.20,0.00,2151.99
37.30,0.00,2195.48
37.40,0.00,2236.86
37.50,10.30,2278.26
37.60,12.20,2319.54
37.70,11.80,2360.63
37.80,6.90,2401.48
37.90,13.00,2441.14
38.00,8.70,2482.43
38.10,0.00,2526.14
38.20,0.00,2566.62
38.30,0.00,2606.65
38.40,0.00,2648.37
38.50,9.30,2692.02
38.60,7.40,2722.43
38.70,5.60,2749.65
38.80,7.80,3518.32
38.90,11.00,3518.32
39.00,12.80,3136.86
39.10,9.40,3161.00
39.20,12.50,3189.12
39.30,10.20,3216.18
39.40,11.90,2882.05
39.50,10.60,3092.25
39.60,0.00,3319.71
39.70,0.00,3547.18
39.80,0.00,3351.16
39.90,0.00,3535.16
40.00,10.80,3704.81
40.10,8.30,3886.28
40.20,10.50,4055.79
40.30,10.50,4212.80
40.40,0.00,4376.30
40.50,0.00,4533.12
40.60,0.00,4688.66
40.70,0.00,4042.84
40.80,0.00,4218.66
40.90,0.00,4389.80
